21916	
	(0,-0.04982125811)	(-0.1522484001,0)	(0.01513680061,0)	(0,-0.06891637579)	(-0.4362282254,0)
	(0.1321257755,0)	(0,0.02632300674)	(-0.4393613159,0)	(0.1248159389,0)	(0,0.01095427936)
	(-0.4400118755,0)	(0.1192481632,0)	(0,-0.0004471599106)	(-0.4414673006,0)	(0.1271230087,0)
	(0,0.01311262888)	(-0.4390556255,0)	(0.1205291384,0)	(0,0.0030763856)	(-0.008578041681,0)
	(-0.438473432,0)	(0.1338339336,0)	(0,0.02704378001)	(-0.4404252881,0)	(0.1313942719,0)
	(0,0.02139886611)	(-0.4386136932,0)	(0.129055619,0)	(0,0.01913142839)	(-0.008320345562,0)
	(-0.4351691716,0)	(0.1368543051,0)	(0,0.03443217198)	(-0.4040235636,0)	(0.07550900038,0)
	(0,-0.07285537068)	(-0.4008624158,0)	(0.07391626417,0)	(0,-0.07462748441)	(-0.02383238743,0)
	(-0.4082567962,0)	(0.07706621822,0)	(0,-0.07183250298)	(-0.4046084687,0)	(0.07522937064,0)
	(0,-0.07384238325)	(-0.4119548893,0)	(0.0784071942,0)	(0,-0.07098584079)	(-0.4145344195,0)
	(0.0792125759,0)	(0,-0.07067108557)	(-0.4065083813,0)	(0.07535537875,0)	(0,-0.07465725574)
	(-0.4083675934,0)	(0.07655870847,0)	(0,-0.07302607392)	(-0.02474960065,0)	(-0.415642317,0)
	(0.08090914546,0)	(0,-0.0676474103)	(-0.4070898656,0)	(0.07709781176,0)	(0,-0.07107585049)
	(-0.02230372911,0)	(-0.4112582831,0)	(0.07866349378,0)	(0,-0.07002479795)	(-0.4115765455,0)
	(0.07932618572,0)	(0,-0.0687651759)	(-0.4215117262,0)	(0.07847856446,0)	(0,-0.0764865249)
	(-0.4128038225,0)	(0.07801166592,0)	(0,-0.07231137305)	(-0.4108611564,0)	(0.07659741927,0)
	(0,-0.07436537964)	(-0.4030983667,0)	(0.07284204268,0)	(0,-0.07851817487)	(-0.4046024347,0)
	(0.07415613841,0)	(0,-0.07630412949)	(-0.02699987553,0)	(-0.4118096116,0)	(0.0746117766,0)
	(0,-0.07996308856)	(-0.03425126291,0)	(-0.4194779622,0)	(0.07802398208,0)	(0,-0.07628511044)
	(-0.4095230531,0)	(0.07530266954,0)	(0,-0.07658219166)	(-0.4103369809,0)	(0.07512071546,0)
	(0,-0.0775392273)	(-0.4154465451,0)	(0.07666773714,0)	(0,-0.07702245289)	(-0.4066180231,0)
	(0.0730581405,0)	(0,-0.08040352108)	(-0.4015127926,0)	(0.07154880368,0)	(0,-0.080804286)
	(-0.0312893225,0)	(-0.4288607664,0)	(0.08193694901,0)	(0,-0.07270088749)	(-0.4415322707,0)
	(0.08707091351,0)	(0,-0.06838477177)	(-0.4379031473,0)	(0.085819544,0)	(0,-0.06912374801)
	(-0.4309535836,0)	(0.08241736086,0)	(0,-0.07284315953)	(-0.03364353497,0)	(-0.4480980587,0)
	(0.09051082194,0)	(0,-0.06455892654)	(-0.4188329142,0)	(0.08048204259,0)	(0,-0.07028094278)
	(-0.3560256578,0)	(0.08817245602,0)	(0,-0.1823545186)	(-0.3512906682,0)	(0.08584514044,0)
	(0,-0.1816030978)	(-0.3290938458,0)	(0.08097863856,0)	(0,-0.1866679833)	(-0.1042121227,0)
	(-0.333829067,0)	(0.08940397695,0)	(0,-0.1973686167)	(-0.1020344668,0)	(-0.3589519569,0)
	(0.09232792937,0)	(0,-0.1869630829)	(-0.3585689708,0)	(0.09570097137,0)	(0,-0.1923125368)
	(-0.3316674485,0)	(0.08525764714,0)	(0,-0.1919227197)	(-0.3850953976,0)	(0.09896460154,0)
	(0,-0.1797278514)	(-0.3849203534,0)	(0.1022200121,0)	(0,-0.184656908)	(-0.1001527165,0)
	(-0.4291723021,0)	(0.1079515281,0)	(0,-0.1608252338)	(-0.407002774,0)	(0.1037192768,0)
	(0,-0.1711892415)	(-0.4204086944,0)	(0.1094588727,0)	(0,-0.1698102133)	(-0.3699259791,0)
	(0.08816847148,0)	(0,-0.1735196776)	(-0.3985921722,0)	(0.09396166303,0)	(0,-0.1627782371)
	(-0.3744543839,0)	(0.09088959838,0)	(0,-0.1747364924)	(-0.1029382336,0)	(-0.3795659907,0)
	(0.09326357406,0)	(0,-0.1749581203)	(-0.3525346547,0)	(0.08016792917,0)	(0,-0.1721229206)
	(-0.3653368134,0)	(0.08537537072,0)	(0,-0.172238877)	(-0.1030589391,0)	(-0.378551663,0)
	(0.08640188179,0)	(0,-0.1652098379)	(-0.3935474639,0)	(0.09115567102,0)	(0,-0.1621629762)
	(-0.4046784361,0)	(0.07894586774,0)	(0,-0.131794548)	(-0.3869090548,0)	(0.07423785272,0)
	(0,-0.1375891403)	(-0.4037418374,0)	(0.07706455148,0)	(0,-0.1285825455)	(-0.3940332719,0)
	(0.07475399165,0)	(0,-0.1324777427)	(-0.08828875588,0)	(-0.3886131682,0)	(0.07795895021,0)
	(0,-0.1435345232)	(-0.3794558173,0)	(0.07382310547,0)	(0,-0.1427975709)	(-0.09317527728,0)
	(-0.3697736811,0)	(0.07356922501,0)	(0,-0.1496893227)	(-0.3973628501,0)	(0.0784484996,0)
	(0,-0.1371917542)	(-0.3652816514,0)	(0.0812145572,0)	(0,-0.1657554036)	(-0.367210673,0)
	(0.07999101431,0)	(0,-0.1625220674)	(-0.3771296888,0)	(0.07938646856,0)	(0,-0.1547036403)
	(-0.3785347417,0)	(0.07776585422,0)	(0,-0.1508380444)	(-0.3398406465,0)	(0.07502999543,0)
	(0,-0.1714053623)	(-0.102572743,0)	(-0.3595368059,0)	(0.07353635365,0)	(0,-0.1567109868)
	(-0.09857348745,0)	(-0.3499906297,0)	(0.07412946915,0)	(0,-0.1639853097)	(-0.4288725529,0)
	(0.08427713335,0)	(0,-0.1198598252)	(-0.4133769637,0)	(0.07943006887,0)	(0,-0.1245327567)
	(-0.08622226471,0)	(-0.4228134657,0)	(0.08139493783,0)	(0,-0.1193084635)	(-0.414514901,0)
	(0.0812723546,0)	(0,-0.1275814812)	(-0.4319708727,0)	(0.08344742577,0)	(0,-0.1140668935)
	(-0.08214086415,0)	(-0.4427103874,0)	(0.08602756271,0)	(0,-0.1076290209)	(-0.4382391782,0)
	(0.08630920255,0)	(0,-0.1143652177)	(-0.4504829564,0)	(0.08891716375,0)	(0,-0.1059593195)
	(-0.4425758796,0)	(0.08518578934,0)	(0,-0.1048556326)	(-0.4321672003,0)	(0.08171799399,0)
	(0,-0.1082484038)	(-0.07653970218,0)	(-0.4298325395,0)	(0.08045134685,0)	(0,-0.1071690804)
	(-0.4446742122,0)	(0.08519019553,0)	(0,-0.1013060101)	(-0.4529675347,0)	(0.08870166751,0)
	(0,-0.1012331646)	(-0.07683451802,0)	(-0.454926759,0)	(0.08871923221,0)	(0,-0.0976968)
	(-0.4607674113,0)	(0.09161686678,0)	(0,-0.09935690442)	(-0.4703730441,0)	(0.09406948816,0)
	(0,-0.09139475499)	(-0.4421253773,0)	(0.08395002555,0)	(0,-0.100428398)	(-0.4274367462,0)
	(0.07921600131,0)	(0,-0.1061300698)	(-0.07270712893,0)	(-0.4095735069,0)	(0.07361046818,0)
	(0,-0.1121629983)	(-0.0732949533,0)	(-0.4272604988,0)	(0.07848871982,0)	(0,-0.1029751431)
	(-0.4403020133,0)	(0.08301327495,0)	(0,-0.09933993345)	(-0.4359414182,0)	(0.08135499782,0)
	(0,-0.09981501579)	(-0.4185290913,0)	(0.07639306227,0)	(0,-0.1092249862)	(-0.4170674777,0)
	(0.0751231545,0)	(0,-0.1061141615)	(-0.4517035646,0)	(0.0918010153,0)	(0,-0.06372821464)
	(-0.03278277462,0)	(-0.4595958253,0)	(0.09549198635,0)	(0,-0.06017786907)	(-0.4535677624,0)
	(0.09218798877,0)	(0,-0.06388555509)	(-0.4577908477,0)	(0.09511548114,0)	(0,-0.06007222969)
	(-0.4615226484,0)	(0.0959010311,0)	(0,-0.06028886945)	(-0.4544134353,0)	(0.09151837333,0)
	(0,-0.06584672139)	(-0.4613445136,0)	(0.09512129097,0)	(0,-0.0618107271)	(-0.4554503072,0)
	(0.09259372745,0)	(0,-0.06404562782)	(-0.03490763871,0)	(-0.4266615497,0)	(0.07854223085,0)
	(0,-0.08101423447)	(-0.04190236869,0)	(-0.4404387274,0)	(0.08444216417,0)	(0,-0.07444327977)
	(-0.4254921579,0)	(0.07768921591,0)	(0,-0.08327823595)	(-0.4384869845,0)	(0.08309049629,0)
	(0,-0.07707796318)	(-0.4532964729,0)	(0.09044840392,0)	(0,-0.06768812658)	(-0.03794257302,0)
	(-0.4517868157,0)	(0.08907471729,0)	(0,-0.07023252425)	(-0.4604269082,0)	(0.09404539103,0)
	(0,-0.06361744168)	(-0.4198956295,0)	(0.07486263462,0)	(0,-0.09320185002)	(-0.4144448072,0)
	(0.07304052859,0)	(0,-0.09740945747)	(-0.05780158617,0)	(-0.4231255716,0)	(0.07604856883,0)
	(0,-0.09556241012)	(-0.4285422507,0)	(0.0778999467,0)	(0,-0.09150160355)	(-0.4371382631,0)
	(0.08096361847,0)	(0,-0.08939188454)	(-0.4318245241,0)	(0.0791142042,0)	(0,-0.09355580966)
	(-0.05989097017,0)	(-0.4360125363,0)	(0.08067954929,0)	(0,-0.09390640247)	(-0.4238940074,0)
	(0.07677594699,0)	(0,-0.1003696008)	(-0.0649208881,0)	(-0.4279841588,0)	(0.07791882141,0)
	(0,-0.09690561304)	(-0.4396908133,0)	(0.0818950609,0)	(0,-0.09055032286)	(-0.4338627388,0)
	(0.08017154994,0)	(0,-0.09715331171)	(-0.4241763948,0)	(0.07687206028,0)	(0,-0.08564485527)
	(-0.04677765898,0)	(-0.4249654425,0)	(0.0767513898,0)	(0,-0.08914535754)	(-0.05157024106,0)
	(-0.4375545925,0)	(0.08225009876,0)	(0,-0.0793322396)	(-0.4335116186,0)	(0.07977891053,0)
	(0,-0.0873275559)	(-0.4385409796,0)	(0.08226205268,0)	(0,-0.08080390263)	(-0.4392103927,0)
	(0.08220201298,0)	(0,-0.08244143267)	(-0.4246108916,0)	(0.0767907939,0)	(0,-0.08734959671)
	(-0.4430465457,0)	(0.125897133,0)	(0,0.009430221265)	(-0.4440725544,0)	(0.1337943737,0)
	(0,0.02214215073)	(-0.4072291375,0)	(0.08570686115,0)	(0,-0.04970222977)	(-0.3681951737,0)
	(0.06480095543,0)	(0,-0.07454362411)	(-0.01493615708,0)	(-0.3651358499,0)	(0.06384807817,0)
	(0,-0.07465669459)	(-0.3809405528,0)	(0.06998534295,0)	(0,-0.07012356162)	(-0.3858111621,0)
	(0.07177518038,0)	(0,-0.06919032678)	(-0.3751154252,0)	(0.06912175789,0)	(0,-0.06724224579)
	(-0.4075145242,0)	(0.08536023639,0)	(0,-0.05084226656)	(-0.359637178,0)	(0.06270071399,0)
	(0,-0.07283956081)	(-0.3757470616,0)	(0.06982985207,0)	(0,-0.06580761697)	(-0.3939507381,0)
	(0.07800552192,0)	(0,-0.05869498085)	(-0.3942748538,0)	(0.07867892718,0)	(0,-0.05714310481)
	(-0.01068348689,0)	(-0.3551152624,0)	(0.06121349638,0)	(0,-0.07326617106)	(-0.01189469515,0)
	(-0.3795464009,0)	(0.07067964156,0)	(0,-0.06661742758)	(-0.3750482966,0)	(0.06844401464,0)
	(0,-0.06931404682)	(-0.3641767834,0)	(0.06421675758,0)	(0,-0.07236920339)	(-0.01279657827,0)
	(-0.3778910187,0)	(0.06899337987,0)	(0,-0.07032139649)	(-0.3741955246,0)	(0.06780523559,0)
	(0,-0.07054093024)	(-0.3631544761,0)	(0.06357023973,0)	(0,-0.07356385469)	(-0.3621117318,0)
	(0.06291654027,0)	(0,-0.07475071947)	(-0.01393517087,0)	(-0.4186113656,0)	(0.09284903296,0)
	(0,-0.04145574217)	(-0.01017868299,0)	(-0.4190906281,0)	(0.09253449246,0)	(0,-0.04267753536)
	(-0.428883491,0)	(0.09959665991,0)	(0,-0.0341057168)	(-0.4278358079,0)	(0.09932054917,0)
	(0,-0.03383247293)	(-0.4296059674,0)	(0.09932499188,0)	(0,-0.03538444281)	(-0.444629106,0)
	(0.122671545,0)	(0,0.001889872333)	(-0.4445796576,0)	(0.1258343341,0)	(0,0.00791115856)
	(-0.4407917853,0)	(0.1179343473,0)	(0,-0.003901993618)	(-0.009010174824,0)	(-0.4409260363,0)
	(0.1156197631,0)	(0,-0.008867333988)	(-0.4406996127,0)	(0.1132789234,0)	(0,-0.013670882)
	(-0.009545178654,0)	(-0.4420069791,0)	(0.112373545,0)	(0,-0.01683449076)	(-0.4438223375,0)
	(0.1160811917,0)	(0,-0.01061844917)	(-0.4385176442,0)	(0.1095859562,0)	(0,-0.01975320168)
	(-0.4367781325,0)	(0.1061786027,0)	(0,-0.02583487126)	(-0.435688537,0)	(0.1058687192,0)
	(0,-0.02555840139)	(-0.01003221811,0)	(-0.4453185409,0)	(0.1203801909,0)	(0,-0.003232513735)
	(-0.4070884252,0)	(0.07764318089,0)	(0,-0.06987669372)	(-0.3979584009,0)	(0.07377738675,0)
	(0,-0.0731594017)	(-0.02136550884,0)	(-0.4016653038,0)	(0.07584756806,0)	(0,-0.07070907678)
	(-0.3811368645,0)	(0.06733756762,0)	(0,-0.07800958127)	(-0.02113555935,0)	(-0.386146883,0)
	(0.07001823262,0)	(0,-0.07465943565)	(-0.389629143,0)	(0.07052238675,0)	(0,-0.07565740962)
	(-0.3935676546,0)	(0.07259671307,0)	(0,-0.07326511465)	(-0.4051216102,0)	(0.07701867881,0)
	(0,-0.07013270512)	(-0.4198887555,0)	(0.08315747216,0)	(0,-0.06526339077)	(-0.4139469105,0)
	(0.08091192208,0)	(0,-0.06671821684)	(-0.4159065411,0)	(0.08156543981,0)	(0,-0.06642079392)
	(-0.02097238245,0)	(-0.4238201595,0)	(0.08529824417,0)	(0,-0.06298286442)	(-0.4207918375,0)
	(0.08405842495,0)	(0,-0.06389505466)	(-0.4139572482,0)	(0.08478681989,0)	(0,-0.05756339417)
	(-0.3976590118,0)	(0.07713053997,0)	(0,-0.06425442616)	(-0.4023871657,0)	(0.07900876294,0)
	(0,-0.06312830891)	(-0.01487435245,0)	(-0.413055846,0)	(0.08401079073,0)	(0,-0.05878257642)
	(-0.4106986061,0)	(0.08236291233,0)	(0,-0.06109726076)	(-0.01564841886,0)	(-0.4098772528,0)
	(0.08110318751,0)	(0,-0.06354001997)	(-0.3980248894,0)	(0.07516635705,0)	(0,-0.06983622775)
	(-0.4171175071,0)	(0.0857272484,0)	(0,-0.05767416078)	(-0.390854775,0)	(0.07253417136,0)
	(0,-0.07130959256)	(-0.01758982514,0)	(-0.401175302,0)	(0.07742955678,0)	(0,-0.06633428407)
	(-0.4189125631,0)	(0.08611495287,0)	(0,-0.05808943493)	(-0.4309812791,0)	(0.09348983755,0)
	(0,-0.04979118736)	(-0.425045048,0)	(0.08953033473,0)	(0,-0.05451420875)	(-0.4239114277,0)
	(0.08990093326,0)	(0,-0.05285045892)	(-0.4231940109,0)	(0.08912909034,0)	(0,-0.05411363344)
	(-0.01501699414,0)	(-0.4188211853,0)	(0.154084861,0)	(0,-0.2534381028)	(-0.4660226433,0)
	(0.1577007695,0)	(0,-0.2157859042)	(-0.4307651538,0)	(0.1499455777,0)	(0,-0.2252028357)
	(-0.3989826688,0)	(0.1491342688,0)	(0,-0.24936466)	(0.005483163122,0)	(-0.4956783139,0)
	(0.158916715,0)	(0,-0.1907352276)	(-0.5576998954,0)	(0.1663559518,0)	(0,-0.1512805032)
	(-0.6033914085,0)	(0.1716909666,0)	(0,-0.116995499)	(-0.6384620871,0)	(0.1781188736,0)
	(0,-0.1637691456)	(-0.6075889538,0)	(0.1674521365,0)	(0,-0.1930446231)	(-0.5511379757,0)
	(0.1392988838,0)	(0,-0.2473115071)	(-0.5407808429,0)	(0.1576773271,0)	(0,-0.2310989165)
	(-0.5183870751,0)	(0.1646492889,0)	(0,-0.2225604081)	(-0.4883896277,0)	(0.1634725386,0)
	(0,-0.2186719485)	(-0.4643821815,0)	(0.1492447527,0)	(0,-0.2664418813)	(-0.4801832534,0)
	(0.1316583882,0)	(0,-0.2822345026)	(0.1431381061,0)	(-0.4379019333,0)	(0.1544945129,0)
	(0,-0.2599452966)	(0.06442165106,0)	(-0.6908021942,0)	(0.1881317018,0)	(0,-0.1225599872)
	(-0.5439171723,0)	(-0.08211559233,0)	(0,-0.2445000978)	(-0.5803492953,0)	(-0.05049001979,0)
	(0,-0.2564211311)	(-0.6107022001,0)	(0.007319495177,0)	(0,-0.258683761)	(-0.5694999171,0)
	(-0.06116950823,0)	(0,-0.2939418771)	(0.3718830523,0)	(-0.602091366,0)	(-0.02210681799,0)
	(0,-0.2369803865)	(-0.5679365703,0)	(-0.053291612,0)	(0,-0.3100236553)	(-0.6080224679,0)
	(-0.01240359896,0)	(0,-0.2398658985)	(-0.6069461908,0)	(-0.006293182075,0)	(0,-0.2570603687)
	(-0.5605236801,0)	(-0.04431947164,0)	(0,-0.326122587)	(0.3517423201,0)	(-0.5844407546,0)
	(-0.03790875171,0)	(0,-0.2194534779)	(0.357425494,0)	(-0.6077484385,0)	(-0.01039233272,0)
	(0,-0.2006025058)	(-0.569029229,0)	(-0.04082517318,0)	(0,-0.1961991071)	(-0.6092727434,0)
	(-0.000950935302,0)	(0,-0.1739489864)	(-0.6507200058,0)	(0.04340410606,0)	(0,-0.1942530091)
	(-0.6662286559,0)	(0.07677948884,0)	(0,-0.1891316821)	(-0.6843924804,0)	(0.08678255489,0)
	(0,-0.1572403945)	(-0.6720506897,0)	(0.06872593114,0)	(0,-0.1658292937)	(-0.6549075394,0)
	(0.05491798456,0)	(0,-0.1980515289)	(0.30015913,0)	(-0.6948945132,0)	(0.1055432579,0)
	(0,-0.1510431476)	(-0.6720972426,0)	(0.1129293907,0)	(0,-0.1842324484)	(-0.7013490185,0)
	(0.1229621691,0)	(0,-0.1471771751)	(-0.6736659366,0)	(0.09609455577,0)	(0,-0.18285744)
	(0.2595059029,0)	(-0.6431619193,0)	(0.1389636793,0)	(0,-0.1982747784)	(-0.6444833947,0)
	(0.1629420779,0)	(0,-0.1792156981)	(-0.6990519603,0)	(0.1731515752,0)	(0,-0.1355626935)
	(-0.6683291124,0)	(0.15684313,0)	(0,-0.1691961362)	(-0.6898320237,0)	(0.1477424914,0)
	(0,-0.1568359485)	(-0.6982296573,0)	(0.1368131645,0)	(0,-0.1513960708)	(-0.7037617364,0)
	(0.1828865243,0)	(0,-0.1229033346)	(-0.6750419356,0)	(0.1765921275,0)	(0,-0.1476340089)
	(0.1260834588,0)	(-0.6632978844,0)	(0.12665681,0)	(0,-0.1889107232)	(0.2133434851,0)
	(-0.6112975723,0)	(0.1464210056,0)	(0,-0.2119790287)	(0.1604177027,0)	(-0.3405924865,0)
	(-0.2903454797,0)	(0,-0.3695332089)	(0.356064152,0)	(-0.4231324276,0)	(-0.1995529213,0)
	(0,-0.3042142395)	(-0.4299518542,0)	(-0.2439772842,0)	(0,-0.3987786961)	(0.4265372573,0)
	(-0.4988701381,0)	(-0.1318490018,0)	(0,-0.2740291479)	(0.3836310643,0)	(-0.3898971179,0)
	(-0.2707446152,0)	(0,-0.3841958904)	(-0.3650309117,0)	(-0.2143386977,0)	(0,-0.2879719247)
	(-0.4656430985,0)	(-0.1863951901,0)	(0,-0.3338110442)	(-0.5242821078,0)	(-0.08645871453,0)
	(0,-0.2216094016)	(-0.2668854392,0)	(-0.2804932575,0)	(0,-0.322021318)	(-0.4510308577,0)
	(-0.1429107774,0)	(0,-0.2436061715)	(-1.762138971e-034,0)	(-0.1403838094,0)	(0,-0.1408439312)
	(-0.00334385534,0)	(-0.1757975491,0)	(-0.2564045717,0)	(0,-0.2762220089)	(0.1724716316,0)
	(1.034196777e-034,0)	(-0.07868109647,0)	(0,-0.07870775092)	(-0.09545212337,0)	(-0.203413491,0)
	(0,-0.2068393048)	(-0.1095657366,0)	(-0.1279274452,0)	(0,-0.1312503373)	(-0.1972736958,0)
	(-0.1762103286,0)	(0,-0.1954871019)	(-0.2831177517,0)	(-0.2050502814,0)	(0,-0.2416213763)
	(-0.1165421718,0)	(-0.06584653303,0)	(0,-0.07015030597)	(-2.014664373e-034,0)	(-0.02035112881,0)
	(0,-0.02070128246)	(-0.001279837828,0)	(-0.1077038074,0)	(-0.006951204003,0)	(0,-0.009596780145)
	(8.689598955e-035,0)	(0.02525633619,0)	(0,0.02523960211)	(-0.4655888324,0)	(0.1158865538,0)
	(0,-0.1432482071)	(-0.4595179286,0)	(0.1501769919,0)	(0,-0.2018733238)	(-0.03119856937,0)
	(-0.510887336,0)	(0.1528504321,0)	(0,-0.1642406546)	(-0.4517898966,0)	(0.1460456266,0)
	(0,-0.2001076491)	(-0.5204311155,0)	(0.1571464486,0)	(0,-0.1644177409)	(-0.371032292,0)
	(0.1063794694,0)	(0,-0.1998477112)	(-0.09535068958,0)	(-0.420582236,0)	(0.1155926214,0)
	(0,-0.1783422238)	(-0.4142899593,0)	(0.1114440776,0)	(0,-0.1770519568)	(-0.385353839,0)
	(0.113435413,0)	(0,-0.2001443894)	(-0.4969675198,0)	(0.1222103206,0)	(0,-0.1253641668)
	(-0.4951223141,0)	(0.1251206506,0)	(0,-0.1319601945)	(-0.4654661914,0)	(0.1214717246,0)
	(0,-0.1518104798)	(-0.4575734295,0)	(0.1171963763,0)	(0,-0.1520150592)	(-0.09718418808,0)
	(-0.4443822331,0)	(0.141892278,0)	(0,-0.198565283)	(-0.05185129351,0)	(-0.3881917889,0)
	(0.1245855131,0)	(0,-0.2133597652)	(-0.3737313173,0)	(0.1285187277,0)	(0,-0.2287439426)
	(-0.06082498539,0)	(-0.501499001,0)	(0.1485353993,0)	(0,-0.1641039214)	(-0.4887594278,0)
	(0.1436222905,0)	(0,-0.1666151684)	(-0.452125629,0)	(0.1364378437,0)	(0,-0.1843261168)
	(-0.4078034287,0)	(0.135065789,0)	(0,-0.2148002163)	(-0.4380757795,0)	(0.1227585352,0)
	(0,-0.175353373)	(-0.4678496564,0)	(0.1302470545,0)	(0,-0.1628313367)	(-0.4618666035,0)
	(0.1324792124,0)	(0,-0.1708441584)	(-0.4001916734,0)	(0.1203159155,0)	(0,-0.199345151)
	(-0.08433491301,0)	(-0.4264883156,0)	(0.1136156418,0)	(0,0.002739213993)	(-0.3995310643,0)
	(0.08983525076,0)	(0,-0.02420738596)	(-0.4135989072,0)	(0.09960718247,0)	(0,-0.0150639396)
	(-0.4129033926,0)	(0.1009315897,0)	(0,-0.009768528263)	(-0.4206312929,0)	(0.1089312019,0)
	(0,-0.0002475344627)	(-0.4032268789,0)	(0.09191748784,0)	(0,-0.02338387198)	(-0.006945839764,0)
	(-0.4224461989,0)	(0.1077050667,0)	(0,-0.005776794695)	(-0.007482262921,0)	(-0.4317861598,0)
	(0.1231235222,0)	(0,0.01546605396)	(-0.4237578101,0)	(0.1147492485,0)	(0,0.008447036467)
	(-0.4340297438,0)	(0.1309172688,0)	(0,0.02638114869)	(-0.4280119535,0)	(0.123524821,0)
	(0,0.02000699137)	(-0.4300981935,0)	(0.127067191,0)	(0,0.02386083371)	(-0.4342374518,0)
	(0.1267166888,0)	(0,0.01930657861)	(-0.00796536542,0)	(-0.4291640383,0)	(0.1196164503,0)
	(0,0.01178152684)	(-0.007619955509,0)	(-0.4330250717,0)	(0.1351214298,0)	(0,0.03367431258)
	(-0.007921859074,0)	(-0.4318372982,0)	(0.1394776586,0)	(0,0.04087771228)	(-0.4281409235,0)
	(0.1356844979,0)	(0,0.03857295656)	(-0.4293449052,0)	(0.1311748438,0)	(0,0.03098103902)
	(-0.3748425886,0)	(0.07564307408,0)	(0,-0.04011553596)	(-0.3724005298,0)	(0.07454572198,0)
	(0,-0.03927880604)	(-0.3615172065,0)	(0.06943367854,0)	(0,-0.04335543476)	(-0.3485873782,0)
	(0.06414421524,0)	(0,-0.0520921689)	(-0.006347952649,0)	(-0.3240620976,0)	(0.0552751356,0)
	(0,-0.05875374966)	(-0.4095362174,0)	(0.09867585908,0)	(0,-0.01085198814)	(-0.4077537209,0)
	(0.09884871758,0)	(0,-0.007151731989)	(-0.3931976015,0)	(0.08651434561,0)	(0,-0.02424490849)
	(-0.3958535666,0)	(0.08777438941,0)	(0,-0.02497479012)	(-0.006610582924,0)	(-1.265810526e-033,0)
	(2.196122823e-034,0)	(0,-4.12701413e-035)	(-0.002568016214,0)	(-3.983479647e-033,0)	(-7.898917872e-034,0)
	(0,6.16039996e-034)	(0.002038516512,0)	(9.795966093e-033,0)	(0.11736254,0)	(0,0.1245269178)
	(-0.003496091011,0)	(-0.1770246077,0)	(0.01699193536,0)	(0,-0.01355853664)	(-0.05749020655,0)
	(0.008443665083,0)	(0,-0.02812796412)	(3.48793144e-033,0)	(7.640673178e-034,0)	(0,1.957659847e-034)
	(-0.1312687685,0)	(0.004926398199,0)	(0,-0.03150967418)	(-0.364416159,0)	(0.08397640856,0)
	(0,0.03901749764)	(-3.146703926e-033,0)	(0.1018692392,0)	(0,0.1080152317)	(-0.01652845966,0)
	(0.005260250128,0)	(0,-0.01434118222)	(-0.1139535871,0)	(0.004169266471,0)	(0,-0.03864495058)
	(-0.003109232972,0)	(-0.06185333538,0)	(9.049598863e-005,0)	(0,-0.0396989327)	(-0.006426101695,0)
	(-0.05858720121,0)	(0.005342214323,0)	(0,-0.04069762957)	(-0.1418672773,0)	(0.01645672754,0)
	(0,-0.05841047553)	(-0.1640946874,0)	(0.01412844282,0)	(0,-0.05750025427)	(-0.175618068,0)
	(0.02132288775,0)	(0,-0.05608494953)	(-0.11627649,0)	(0.008257416036,0)	(0,-0.06285492045)
	(-0.2565356519,0)	(0.03631131562,0)	(0,-0.0682867002)	(-0.3228807257,0)	(0.05472048394,0)
	(0,-0.05440585168)	(-0.3389572734,0)	(0.06034473821,0)	(0,-0.0514533448)	(-0.2981677917,0)
	(0.04749245641,0)	(0,-0.06360062244)	(-0.005329006837,0)	(-0.28430823,0)	(0.04342918448,0)
	(0,-0.06252404338)	(-0.2906082658,0)	(0.04542205596,0)	(0,-0.05973792756)	(-0.2362421056,0)
	(0.03286996078,0)	(0,-0.0634513123)	(-0.2159476745,0)	(0.02737768403,0)	(0,-0.07022875339)
	(-0.004618269003,0)	(-0.2461751142,0)	(0.1127136751,0)	(0,0.08340325994)	(4.337514236e-033,0)
	(0.1278848917,0)	(0,0.119679284)	(0.006813146481,0)	(-0.2110449822,0)	(0.132170035,0)
	(0,0.1161974479)	(-9.10386973e-034,0)	(0.1299292827,0)	(0,0.1313564068)	(-0.4424183138,0)
	(0.137613127,0)	(0,0.02956986466)	(-0.437350901,0)	(0.1386254362,0)	(0,0.03523239266)
	(-0.008299193518,0)	(-0.4339354827,0)	(0.1412701983,0)	(0,0.04171506044)	(-0.4422009212,0)
	(0.1337774552,0)	(0,0.02373136004)	(-0.008645322944,0)	(-0.4397636764,0)	(0.1396895704,0)
	(0,0.03483812737)	(-0.4366089633,0)	(0.1420642942,0)	(0,0.04073453415)	(-0.4400225312,0)
	(0.1362280361,0)	(0,0.02943315495)	(-0.421376955,0)	(0.143090156,0)	(0,0.0535650239)
	(-0.4263713943,0)	(0.1399515976,0)	(0,0.04580027706)	(-0.4246189112,0)	(0.1470617077,0)
	(0,0.05617097131)	(-0.4298830615,0)	(0.143852989,0)	(0,0.04828146693)	(-0.007925630524,0)
	(-0.4277690725,0)	(0.1477587361,0)	(0,0.05483148505)	(-0.4326556491,0)	(0.1446804653,0)
	(0,0.04731334281)	(-0.4154243681,0)	(0.08025007781,0)	(0,-0.06893399177)	(-0.02311348302,0)
	(-0.4236840057,0)	(0.08406457854,0)	(0,-0.06541108274)	(-0.4197296226,0)	(0.08250895094,0)
